wallet,deposit_volume,borrow_volume,repay_volume,redeem_volume,deposit_count,borrow_count,repay_count,redeem_count,liquidation_count,active_days,token_diversity,total_tx,credit_score,score_range
0x055ec9b317dd215d37330ba8f41c70bddbf45678,2237.373977,873.0,873.997297,2238.007408,75,34,10,8,0,18.04,3,127,760.0378970980372,"(700, 800]"
0x055f10edf3684e20dca3c20c063c736da702bcfb,4494072.535432,3327732.693655,0.0,280000.0,42,12,0,2,0,33.83,2,56,468.82103427951347,"(400, 500]"
0x055f6af93f25e2fadcd2dd3e6bfe6cffb1bd4f83,30.01346,0.0,0.0,0.0,2,0,0,0,0,8.51,2,2,445.76254637132115,"(400, 500]"
0x0560f3ac84eecbcc480af7ebe93313da8f7ea414,31216.566888,88387.0,79141.752992,29730.108816,72,57,68,14,0,88.83,8,211,1000.0,"(900, 1000]"
0x0561141d896f112dddd1b23ffb86574a1a20d634,0.007799,0.0,0.0,0.0,2,0,0,0,0,8.77,1,2,306.53935411670165,"(300, 400]"
0x05615d12837d86fef13a82ba9667bdf7945ab86e,1.108708,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.46075437667247,"(300, 400]"
0x05630e6507c8cd2cffad16a4ad1e91d5cdc4d020,1.111,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.4716176886618,"(300, 400]"
0x0563fcc76d4a53c1eeb2ba05655035c0ed04e152,152.210019,30.0,0.0,0.0,4,2,0,0,0,67.0,4,6,381.48476320007114,"(300, 400]"
0x0564172c94b328dbc7e138a4e6d7214351badec3,34930.0,0.0,0.0,5000.0,2,0,0,1,0,38.38,2,3,621.007966327437,"(600, 700]"
0x0564a1ad815472f0cb047f6b1b6f6003a25fe75d,0.01,0.002,0.0,0.0,1,1,0,0,0,0.01,2,2,110.10116997519836,"(100, 200]"
0x0564b84258949c6180e6ebf4c5a8c9d3b29b444b,2.2,0.0,0.0,0.0,2,0,0,0,0,5.57,1,2,317.55984143139017,"(300, 400]"
0x0564ecd1b6a8e3475f66e3f879ac5f26e8a56bef,0.01,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.09950330853167,"(300, 400]"
0x0564ef02d9a6c0cd54ea09a05d1075defdb44a20,50.0,0.0,0.0,0.0,2,0,0,0,0,21.46,1,2,447.89492299391,"(400, 500]"
0x05650a088669d09a70c1fbc3cea48a9ceaf33f0e,1.0,0.16,0.0,0.0,1,1,0,0,0,0.0,2,2,116.93147180559944,"(100, 200]"
0x05650c164aa6b7f73819f2df6d0dca58494f9619,1.012086,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,311.9917199486278,"(300, 400]"
0x05652f73f092d02985a3acf758e2841056fada7d,0.1029,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.97943074329964,"(300, 400]"
0x0565547f1f76a5453ff27730f390689479637cb8,1.5,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,314.16290731874153,"(300, 400]"
0x0565c6ee1a948d902c45b4c4639a3c7db445a259,0.0,0.0,0.0,11329.972169,0,0,0,2,0,14.7,2,2,312.45,"(300, 400]"
0x05679df1e0f5719dabb8cbbfd46d9513c93907d0,74993.111484,3000.0,0.0,8541.204222,26,1,0,5,0,84.54,4,32,446.3416487588943,"(400, 500]"
0x0567d99a4420b8da0fd91c5ecba78955c04974f0,1019.471561,280.449674,280.634727,1269.241404,90,1,2,10,0,80.2,5,103,920.4590865480247,"(900, 1000]"
0x05682a10a7ff570e61ffc585042f3730f726c456,262.494775,0.552822,0.0,210.932041,7,1,0,1,0,45.41,4,9,383.30866871896137,"(300, 400]"
0x05683c2ca8cda1688438c5c75568ee0e2f6e750d,402031.119853,0.0,0.0,202828.3477,13,0,0,8,0,63.66,5,21,664.6528726454115,"(600, 700]"
0x0568c540bc2382dffe1527046a2857c111840fd2,4.4,0.0,0.0,0.0,3,0,0,0,0,2.8,1,3,422.3306562023689,"(400, 500]"
0x0569edc117504fa0a7fb925d63fc0f5d2de5fca2,0.0,0.0,0.0,708.508105,0,0,0,4,0,4.45,2,4,410.7416666666667,"(400, 500]"
0x056a2909f81c63a6b18798c335a3f593402489c5,834.0,48.109382,48.187322,2416.732239,8,2,1,11,0,50.71,5,22,728.6387020624849,"(700, 800]"
0x056a560537b780be6a4c35079cedb77822c58d82,10113.019068,8307.242181,6944.733998,7513.835941,46,17,17,23,0,97.27,7,103,920.3461030733423,"(900, 1000]"
0x056ac604d80cf08a97d6d17a6d637e02a8103ef2,0.0007,0.0,0.0,0.0,70,0,0,0,0,22.2,3,70,418.7069975511427,"(400, 500]"
0x056aedee9d9817627996c2e76fb08b3e180b8184,10.0,14.04,14.131269,10.055444,1,2,2,1,0,86.13,2,6,702.669220675642,"(700, 800]"
0x056aeeaf2edcc549796287d271aad19fa44e6203,0.004694,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.0468301753638,"(300, 400]"
0x056b1e5ba8dbdc1ccb9f51c14551e7fe97f1e3a1,2.018583,0.0,0.0,0.0,2,0,0,0,0,7.49,1,2,317.2962084931085,"(300, 400]"
0x056c440156eae478b7532a79788a69ddcea63a19,0.105029,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.9987157896923,"(300, 400]"
0x056d7935d510c740785624591be14745aec5e704,0.100176,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.9547016700569,"(300, 400]"
0x056daa8c2878e9172dcf2d7054b075acce22d515,0.5,0.05,0.0,0.0,1,1,0,0,0,0.0,1,2,109.05465108108166,"(100, 200]"
0x056e5648032e696461424fefbefd5660acc56d9b,3950.0,566.0,566.0,3950.0,1,1,1,1,0,0.0,2,4,819.6244259786689,"(800, 900]"
0x056eef32237b76e52da3b4268b0a77bd1c37404a,50.0,25.542019,12.042019,0.0,2,2,1,0,0,53.99,2,5,659.680117176611,"(600, 700]"
0x056ef71e202603e3aad84d42aed3632e995eac70,0.0173,0.005,0.0,0.0,1,1,0,0,0,0.0,1,2,105.17152058817567,"(100, 200]"
0x056f38256f23c1e0bf991b9eeefdfdf3eb64a6ce,0.0862,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.8268536661861,"(300, 400]"
0x05702d661c46a12e318cd412e2f164b3c35450f4,0.1037,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.98668171796703,"(300, 400]"
0x05717e961ce740ee2692a15a0f58f34825e8bb1f,62.0,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,446.4313472639153,"(400, 500]"
0x0571b1369eef3221ea6769d93d48bf49d821ab86,1.069067,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.27097781032717,"(300, 400]"
0x0571c2fc7b5024f1efbf51f529e45625e63b2ccf,0.001,7.3e-05,0.0,0.0,1,1,0,0,0,0.0,2,2,110.00999500333083,"(100, 200]"
0x0572826741f58b2ffabc6fe2b196ea77993442d8,100.022667,5600.1,0.1,99.748225,3,5,2,1,0,22.89,3,11,606.874652770128,"(600, 700]"
0x0572bb5ba631fad81c3d911cdffdabdbeee2735b,1.110078,0.0,0.0,0.0,3,0,0,0,0,6.16,2,3,418.49391580296026,"(400, 500]"
0x057313f0809f338763ddfc005e43ca7d9fac0a10,5100.0,800.0,800.0,5100.0,1,1,1,1,0,0.0,2,4,829.0891377205966,"(800, 900]"
0x05738aa4019e4bd797c4670fe66641ceaf88b2fa,1416.687093,554.63982,100.380922,517.4068,13,6,2,4,0,94.98,8,25,754.1088520323026,"(700, 800]"
0x0573c1458426e6c0baf682596a88b1ecfd1e5b24,0.000514,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.00513867947245,"(300, 400]"
0x05747b9294fdb5d9e4fb24250807142c82311c32,0.006304,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.0628421290702,"(300, 400]"
0x0574d93609ad75fa73eea91576a274873d8c3079,9230.0,0.0,0.0,9230.0,1,0,0,1,0,0.0,1,2,496.3032266399015,"(400, 500]"
0x057536f8e7ae97f17aa5fd21bd7942a7fe152241,1.0,0.0,0.0,30860.631805,1,0,0,20,0,73.73,6,21,449.2198051389328,"(400, 500]"
0x0575d52465bf30e9c0bfc3fd7256e4743a2f11fd,59438.027649,68145.065967,3076.298833,32694.212957,57,24,4,29,0,83.48,7,114,836.1432129853504,"(800, 900]"
0x057639a8a802d8f5ce025dd6dc149ba1d17d234f,45.419849,25.0,25.002968,25.297442,5,1,1,4,0,16.66,7,11,741.3181518530461,"(700, 800]"
0x05773554ce76136914c2623ff5a6cbf9060c9d4d,12.3,0.0,0.0,0.0,2,0,0,0,0,2.87,1,2,431.3559736856105,"(400, 500]"
0x0577ba0a9145afa894becc8f2387711fd48a6e04,8820.0,4400.0,4401.833718,2100.455047,15,6,12,4,0,81.59,5,37,997.2473113344863,"(900, 1000]"
0x0577d10320eaecd294b5d92ea3c4f09fddcf9943,1.12,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.5141608868392,"(300, 400]"
0x05783f328f8d64bc7f230911a6605165a2300360,102.0,0.0,0.0,102.000059,1,0,0,1,0,0.01,1,2,451.348956548963,"(400, 500]"
0x057880e32656dee0cacd1188cc231e13a80dac65,15.0,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,432.7258872223978,"(400, 500]"
0x057abc564ba0e32611387cc3964d2c465c2018db,100.0,0.0,0.0,99.87881,1,0,0,1,0,44.31,2,2,463.5362051684126,"(400, 500]"
0x057bcaf22fe3994333bea7d27009ff27b95fb12f,856.437183,734.50649,0.0,0.0,8,2,0,0,0,135.12,4,10,410.05947920380066,"(400, 500]"
0x057c1c29f1e071c8a4f92baf4255e8b76e5f8eed,3614.75185,22757.0,22883.18278,11497.20611,8,7,9,9,0,80.84,7,33,959.7393376927336,"(900, 1000]"
0x057cbdf52f285319235983ef77ad96dfc9ce9620,39309.729267,14900.0,14094.263081,40486.834204,28,6,3,17,0,84.01,5,54,885.8660757304161,"(800, 900]"
0x057d1a2b6ee1c3f1e478adb3059fd1541900e26f,1497.758751,921.758751,921.819984,921.819984,4,3,2,2,0,0.87,3,11,791.4842757564745,"(700, 800]"
0x057d7248fcf362236e61b505868be9678b609538,1.0,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,311.9314718055995,"(300, 400]"
0x057e26424db996ccf850a5e4d52d0c2457587d7a,25770.709828,8250.0,500.0,0.0,11,8,1,0,1,126.87,3,20,674.5474485316885,"(600, 700]"
0x057f4e2ed5cddbbe33cd90e821d28c8b3ff29796,300.0,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,462.0711026474887,"(400, 500]"
0x057fe25001337cdfd44a7917fb999290f93e35f4,11.994,1.0,0.0,11.996802,1,1,0,1,0,2.89,2,3,336.12654379125007,"(300, 400]"
0x058029f046ce0868cd7045343d3f831feae523b5,0.029,0.005,0.0,0.0,1,1,0,0,0,0.0,1,2,105.28587456851912,"(100, 200]"
0x05804c97ed9afda7533ec39f942dc2ba2d02031b,1.008021,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,311.9714965994213,"(300, 400]"
0x05805ef5b428b765d10916c6e65362cb141d7b35,0.004197,0.0,0.0,0.0,2,0,0,0,0,4.41,1,2,305.77688217161307,"(300, 400]"
0x05808c037e9f759096cf77a7f1f50a9f01dd5c56,6250.314181,2252.65781,2001.448083,3582.691758,49,17,18,18,0,31.24,7,102,885.5370045539943,"(800, 900]"
0x05810cd51a819eb4cdfa4bdba27a90feec167926,1338.323937,2184.931579,1680.028842,9.1086,22,9,6,7,0,46.87,4,44,815.020761561474,"(800, 900]"
0x0581aa730b3b1de111680591745d2a4c2ef3e064,5.002536,0.0,0.0,0.0,2,0,0,0,0,4.94,2,2,328.7451537992966,"(300, 400]"
0x0581da9ef60831bc65eccb0f335ec0daa80b4797,0.0,0.0,0.0,627.04072,0,0,0,1,0,0.0,1,1,305.0,"(300, 400]"
0x058228160fb88d755acc37e8dd0099a2a889b941,0.0,0.0,0.0,71015.567278,0,0,0,3,0,0.01,3,3,415.00166666666667,"(400, 500]"
0x0582a627a632dbf689786b1e537d22062706baa1,1300.926222,457.0,457.189267,4172.437194,5,2,3,8,0,5.78,4,18,865.2249818031808,"(800, 900]"
0x0582d6feae3fb27cb31826ea30a45f0e5b86ce7e,0.028,0.005,0.0,0.0,1,1,0,0,0,0.0,2,2,110.27615167032974,"(100, 200]"
0x0583035204b3053085f8a5dd580f566bee4a89b8,1.109847,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.4661543301052,"(300, 400]"
0x05834fc3038acb6434e5930f351947af0d6431a0,2.2,0.0,0.0,0.0,2,0,0,0,0,5.46,1,2,317.54150809805685,"(300, 400]"
0x05836bb87ccfe6f364b7ec7f821bf6431ff4270f,1.107938,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.4571021848188,"(300, 400]"
0x058440976f25ab70e3ed83980138806263e56994,15.80699,0.024,0.0,0.0,2,1,0,0,0,22.13,2,3,341.90628204637403,"(300, 400]"
0x058476edacb23e9507cff379e7dd8cf4dee4d2db,403714.944021,161081.980356,161119.183698,732443.043012,7,4,3,10,0,48.32,5,24,976.9361183028738,"(900, 1000]"
0x058494fd3ad045bf0b7af25733555c64e742852f,9342.53,0.0,0.0,9341.000102,3,0,0,1,0,29.36,3,4,611.3177273747874,"(600, 700]"
0x0585a7671569aab97fe798ed25b3a03a148f9179,0.459466,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,308.7807061539149,"(300, 400]"
0x058607160117c0a9c2af83cce266a9541ff341fe,2.0378,0.0,0.0,0.0,2,0,0,0,0,7.59,1,2,317.3763356922178,"(300, 400]"
0x05861850bdb054b967c9405c4d8baef2e047473a,20935.116036,18393.274065,18414.606224,65698.893069,28,21,11,34,0,74.71,6,94,890.7440038828507,"(800, 900]"
0x0587a761fac209de0d9bb6e186fa21523582d028,1.0,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,311.9314718055995,"(300, 400]"
0x05880d8210711050cd379851161297a0559fa8f3,0.0,0.0,0.0,6204.532477,0,0,0,7,0,4.79,3,7,415.79833333333335,"(400, 500]"
0x0588fc09cfb90f057eb8bd46344ab483b7c42dd1,11014.352732,5700.0,5700.792054,11015.018913,4,5,7,4,0,53.43,3,20,929.9461688130032,"(900, 1000]"
0x058996b42aeff3012d868ee5e116e8616ccd8f85,0.000955,0.0,0.0,0.0,2,0,0,0,0,13.78,1,2,307.30621210944287,"(300, 400]"
0x0589a45d8e905150cb4f229cd30c54ef1202a84c,2.218873,0.0,0.0,0.0,2,0,0,0,0,0.16,1,2,316.71697964958685,"(300, 400]"
0x058acc4702748c7eddf2bf77831a0300f68a8660,1.108566,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.46008095587956,"(300, 400]"
0x058ae85d9747b3003366b375b4643d51c9100d0c,119.797197,105.937246,106.179684,119.880067,57,40,24,25,0,55.6,1,146,715.69793179758,"(700, 800]"
0x058aebff10cdc3057570cfc360ab9754da0d1241,1682.404481,800.0,800.393103,801.0,10,4,4,4,0,6.42,5,22,834.082766826004,"(800, 900]"
0x058b0479324ccba9a002ab761bf74ed6ff361525,626992.857264,500300.0,500666.282114,627265.707227,5,2,3,7,0,45.39,2,17,1000.0,"(900, 1000]"
0x058b0a724821bb506ebd683915829ff9db65542b,4756.0,0.28,0.28,4756.0,1,1,1,1,0,0.0,2,4,699.6109265229534,"(600, 700]"
0x058b0e59b6dd493ec3a7fd35de80c2f0a761d994,0.012609,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.12530168525234,"(300, 400]"
0x058b10cbe1872ad139b00326686ee8ccef274c58,35325594.394852,17791512.6,801544.152606,23120295.506772,257,100,27,138,0,42.54,7,522,1000.0,"(900, 1000]"
0x058b6e3812f85da4468cf55d98361436bc8e34f6,150.626742,53.682241,53.689384,53.626761,3,2,2,2,0,3.9,2,9,740.8976108368909,"(700, 800]"
0x058b7ae6b79a769d365eb52883369b6fda899ec5,7355.269672,4842.354574,4842.627651,7237.501335,9,7,10,7,0,7.37,4,33,922.8269433150975,"(900, 1000]"
0x058bea196cb4c1ef5019b0ae902fe3ed1021136c,1.626811,0.0,0.0,0.280805,8,0,0,2,0,89.68,2,10,434.60437229597267,"(400, 500]"
0x058dc0637fb47ad027cfe61c41f51bc8dd62ab74,3e-06,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.000029999955,"(300, 400]"
0x058e6cf8872e54f8196b0dfb354344906a0798a6,175.0,50.0,50.080408,0.0,2,1,1,0,0,26.84,3,4,749.8461936557763,"(700, 800]"
0x0591a3e49be38e32391eec94b054e0e38857fc78,0.1071,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,306.01743983883284,"(300, 400]"
0x05924fea07959afc5ab178eb9de5403850299214,2637.0,1350.387394,558.071639,0.0,8,6,1,0,0,0.07,2,15,731.9816490776844,"(700, 800]"
0x05928b30cdadf923980ad00655f89349d08751fd,15550.389226,4604.0,4600.364557,49803.875977,14,5,3,33,0,48.03,4,55,853.2062161553645,"(800, 900]"
0x05941c397545b80cc196fe139b989ab1be63197c,7368.274311,10363.373024,10363.493261,7368.35666,3,2,5,3,0,3.45,3,13,1000.0,"(900, 1000]"
0x05944805b5175cc70253ae77dbe63e3702dd82ce,116.225981,0.0,0.0,0.013061,5,0,0,1,0,12.89,3,6,564.7893686679604,"(500, 600]"
0x0595088cc2e0fca96cd7815633d0ff2cd3e7bbc7,60.0,44.971956,44.971956,0.0,1,1,1,0,0,0.01,2,3,727.6710364764344,"(700, 800]"
0x0595228bced10a0b0f0654331c68a47f1952560f,4.4,0.0,0.0,0.0,3,0,0,0,0,2.79,1,3,422.32898953570225,"(400, 500]"
0x0595be8ecbaaed83317629be7842884fdfd72b5a,0.01181,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.1174080620302,"(300, 400]"
0x0595dae9e1f07787c2595a87f267ab3b6c27ce7f,0.0,0.0,0.0,11181.735716,0,0,0,1,0,0.0,1,1,305.0,"(300, 400]"
0x0596ba515818c72366468b40a93e38f8e44a4e2d,1.40236,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,313.7645158753172,"(300, 400]"
0x0596fa0d5905a2ff0d1d48e5a3ccaa965e04456b,1439.353277,668.778139,504.654685,1792.516506,18,3,1,6,0,75.11,6,28,773.0951835161261,"(700, 800]"
0x05976ae3ab8e6b3b01039f616670d3dd18b440a8,103167.962838,33826.77,33825.589711,155020.970131,27,21,11,26,0,66.71,5,85,912.5205681061576,"(900, 1000]"
0x05986ff3f0e4c621ba6484762f2d734201c33b54,380.210303,64.21339,64.30009,500.201792,5,1,2,9,0,69.46,4,17,874.590046949597,"(800, 900]"
0x0598b27a62dfed32267c65f71d212636828a5599,149761.684392,279750.171883,203416.603693,62398.098942,10,9,7,9,0,53.55,6,35,980.331176059843,"(900, 1000]"
0x0598d15a97428f9b39b1e463b84142f8cf5f1028,0.004423,0.0,0.0,0.0,2,0,0,0,0,5.93,1,2,306.03246580615775,"(300, 400]"
0x059949cb13386014e50039c5750b5f160b0d2778,103852.567945,116043.4,115790.268074,104936.196717,149,50,67,103,0,61.52,8,369,1000.0,"(900, 1000]"
0x05995bc5736707208ebdb18bc5be812668b525b2,0.0,0.0,0.0,107466.174601,0,0,0,13,0,55.31,5,13,434.21833333333336,"(400, 500]"
0x0599da9dc8adf0baa33b49aba6e560a9486e61c3,0.0904,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.86544601400186,"(300, 400]"
0x059a31c502a18b453acb1da46fcccc3d42509758,0.036333,0.0,0.0,2599.924977,1,0,0,3,0,24.53,4,4,424.44521854094955,"(400, 500]"
0x059ada41ed6f1b53a6e4328b2f561a43d69ddc08,0.0062,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.0618085907508,"(300, 400]"
0x059b254553bb97ca61a99c2bbdbefb594aa94365,11.516498,1.240403,0.240403,0.0,2,3,2,0,0,21.66,3,7,614.8558693438349,"(600, 700]"
0x059c258fd2f2d2883ae98da6c30cf609bfd6fc87,50.009712,0.0,0.0,0.0,2,0,0,0,0,7.02,2,2,450.4901604596712,"(400, 500]"
0x059c7e54771374cf7bcb433443be573e45fe07a6,0.01,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.09950330853167,"(300, 400]"
0x059cb401dd05cd9abfe746ba3f695b41e2046914,1.109481,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.4644194566803,"(300, 400]"
0x059df01c9ce8a32c9a278fa65306cc4ac1e77268,0.007717,0.0,0.0,0.0,2,0,0,0,0,0.0,1,2,305.0768737626215,"(300, 400]"
0x059e3b842d48b5c37179903d12684b1a1ad2b1a7,1.11004,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.4670690465426,"(300, 400]"
0x059e51c98c0a5b89624e8c1937a001dbeaceda8c,12422.851589,8438.281574,5938.603961,7423.186769,2,2,1,1,0,14.48,2,6,830.4750222638503,"(800, 900]"
0x059ecc2543ebee56fd21209a229969286840ce3a,0.0,0.031288,0.062575,284.385,0,1,3,3,0,0.06,2,7,711.2239041512099,"(700, 800]"
0x059f81468793528b6ab5d33b79c6f77274f9a6dd,9228.0,0.0,0.0,9228.000101,1,0,0,1,0,0.0,1,2,496.3010597926558,"(400, 500]"
0x05a03c1a64d75016a870f5abde6c85539cd38ec8,7989.508907,7454.047662,4313.990441,13029.898921,26,10,7,8,0,104.52,5,51,869.6771050616243,"(800, 900]"
0x05a082d4a4ae72304cb0518eaf460fa474f00620,3744.964025,2709.737319,2723.120046,3543.324906,54,15,6,8,0,59.2,7,83,825.349024181449,"(800, 900]"
0x05a08ee67f851cf618de3922d2c9da56fd7838b8,974.748126,720.0,16.480504,0.0,1,2,1,0,0,16.06,2,4,688.7304355767897,"(600, 700]"
0x05a09bd0798c0320678f760890731fbeac9b0b62,466.296013,200.526464,0.0,0.0,11,9,0,0,0,19.67,2,20,374.7479625101102,"(300, 400]"
0x05a0d58fe46c6f113ca23d43e73787d25c769017,0.013604,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.1351229634692,"(300, 400]"
0x05a0fe42815aafbedf44e623d639ca097f29701e,5078.105593,0.0,0.0,5744.271495,8,0,0,6,0,42.22,5,14,617.3655712736796,"(600, 700]"
0x05a120746daac8c26b234a7387ec17ba6df9079f,66.869837,128.849524,0.0,0.0,3,2,0,0,1,23.79,4,5,266.1409170906257,"(200, 300]"
0x05a1426afaf2fd88fff3f6de78c0544462dba3e9,76.0,0.0,0.0,0.0,4,0,0,0,0,23.57,2,4,557.3663875518702,"(500, 600]"
0x05a19e0c1ed3da29eb0cc4f2e79dbef594bfbbc7,0.1,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.95310179804324,"(300, 400]"
0x05a20d98ca4196687b9dc5305e1f4841d4cecc7a,1.107155,0.0,0.0,0.0,2,0,0,0,0,6.51,1,2,313.5383869642577,"(300, 400]"
0x05a28038dbc46d2f7c9e819d0ef6380499bf54d5,0.0,1600.78,3201.56,2096.071703,0,1,2,4,0,0.03,4,7,781.4391153791677,"(700, 800]"
0x05a2b91edda4d53f8546fa29eff0b9a6a61bac38,0.012735,0.0,0.0,0.0,2,0,0,0,0,1.14,1,2,305.3165459183324,"(300, 400]"
0x05a344b63615ff8e48d70e067738920a84cb2fec,7.990328,0.0,0.0,0.0,2,0,0,0,0,0.03,2,2,331.9664933280128,"(300, 400]"
0x05a404de8ddc44db9c9d579fda11e088a66fd1d9,50.0,40020.0,40043.489198,50.002627,1,2,3,1,0,14.51,2,7,913.6915165601083,"(900, 1000]"
0x05a46cd17bdabb0b230832b93b3f9d72bff942ea,0.149841,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,306.3962367194668,"(300, 400]"
0x05a4a3c1fe0916ec75df97a03cb0d8b8408ec402,466.544583,144.520642,144.705045,255.315421,4,2,2,2,0,30.96,3,10,781.2666338597853,"(700, 800]"
0x05a5512222dbf0a2227187ea096bc39b6b9b4991,207.985089,81.135549,0.0,0.0,8,5,0,0,0,0.81,1,13,358.5576290492206,"(300, 400]"
0x05a5787e3bd8478b9ba08a0ef2036296bc0edf87,11.0,3.5,3.0,0.0,2,3,1,0,0,0.09,2,6,595.9232870536111,"(500, 600]"
0x05a579affa31012fd2af5f479c5ba8147956ed73,1.02,0.0,0.0,0.0,2,0,0,0,0,6.05,2,2,318.03930844746446,"(300, 400]"
0x05a5a6087274ddaac3b52ebb6935866c650a9083,1.289921,0.0,0.0,0.0,2,0,0,0,0,5.97,1,2,314.2801731915449,"(300, 400]"
0x05a6cac0b7e4b030c2cbbbca93f72e3b203acf06,0.1,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.95310179804324,"(300, 400]"
0x05a726aff20ab6b723a147fcb19d3fa6433d627d,236144.635962,1216713.999839,877353.091446,1095702.005554,34,25,25,31,0,116.84,6,115,1000.0,"(900, 1000]"
0x05a814ca775fbaa70d568cd825ff8b3de2e14dea,0.1,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.95310179804324,"(300, 400]"
0x05a878a8cfe334b909c5108775b6aa23745f390e,190.452452,0.0,0.0,350.110801,4,0,0,5,0,32.17,3,9,572.9080615202951,"(500, 600]"
0x05a9015530f7e4261797b1506af6fb4d8981f918,1321.954553,995.0,996.161682,1322.837625,7,2,2,2,0,7.03,3,13,826.1461532935659,"(800, 900]"
0x05a97d4b9cda015c407da6ecdd2afc5a5353f00d,184391.982265,0.0,0.0,7557.150479,5,0,0,1,0,48.53,3,6,644.3365786558254,"(600, 700]"
0x05a9c57436c5e002624a71df1a223b750e1aafa5,1.617396,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,314.6217993040395,"(300, 400]"
0x05a9c66e3ebce844800db7f1e5c9b3892541fb4c,2.138631,0.0,0.0,0.0,3,0,0,0,0,0.01,1,3,416.43953384255605,"(400, 500]"
0x05a9f15665e735dfc5821639cccd5713ba3ef1bd,2.056031,0.0,0.0,0.0,2,0,0,0,0,5.93,1,2,317.1595034856522,"(300, 400]"
0x05aa05b10fa49bf1c1ab11c5857ec0706680dd85,0.1,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.95310179804324,"(300, 400]"
0x05aac88cd537c90a6c694f6ff4bebad781b45859,26133.752927,0.0,0.0,26187.146159,3,0,0,5,0,34.25,1,8,612.4185457071461,"(600, 700]"
0x05ab23f254285f98e358dd78138a270fd0485045,1.108734,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.4608776741594,"(300, 400]"
0x05ab8ff4726dfb3d965dcf606e570b734d66254d,14.495416,10.0,10.00193,13.309341,13,1,1,4,0,22.94,5,19,704.1901899548974,"(700, 800]"
0x05ac24636011b12ffbe518100e26e25072498f0f,847.130566,303.906404,0.0,0.066377,7,4,0,1,0,6.01,3,12,383.4320125994613,"(300, 400]"
0x05ac4029c54a5622b6ef4114308cfced60198aa3,50.270242,0.0,0.0,0.263345,2,0,0,1,0,14.92,2,3,551.8577717256036,"(500, 600]"
0x05acb1438730ca2e4ae69689c82a00731752a400,0.0,173977.625597,347959.20984,6295.557895,0,1,6,7,0,0.27,5,14,1000.0,"(900, 1000]"
0x05ad1db106f533995cbf40dc6d9694ba80ef0143,0.0,0.0,0.0,200842.338428,0,0,0,9,0,45.29,3,9,422.54833333333335,"(400, 500]"
0x05ae01015bd81d82e90c0263c5a90a948bef4bb9,3.784227,3.455,3.458298,3.785778,10,6,5,6,0,37.51,1,27,540.1335862305323,"(500, 600]"
0x05ae85da4be4a3852e8b67d3d40daaab939badb6,2.1,0.0,0.0,0.0,2,0,0,0,0,2.82,1,2,316.784021114911,"(300, 400]"
0x05aeaabd4b221dc741b0213dedc1c2fe3613e2c0,19913.446814,16784.895961,16802.971079,10297.752007,89,29,46,73,0,119.81,8,237,1000.0,"(900, 1000]"
